item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM17465,TXN05798,PROD0274,3,658.28,10,1777.36
ITEM17466,TXN05798,PROD0267,1,635.33,0,635.33
ITEM17467,TXN05798,PROD0051,3,575.22,0,1725.66
ITEM17468,TXN05799,PROD0059,2,565.34,15,961.08
ITEM17469,TXN05799,PROD0107,3,712.19,15,1816.08
ITEM17470,TXN05799,PROD0217,1,180.1,15,153.08
ITEM17471,TXN05799,PROD0021,1,208.72,0,208.72
ITEM17472,TXN05799,PROD0400,2,344.68,15,585.96
ITEM17473,TXN05800,PROD0018,1,570.66,0,570.66
ITEM17474,TXN05800,PROD0275,2,607.77,0,1215.54
ITEM17475,TXN05800,PROD0392,2,360.76,10,649.37
ITEM17476,TXN05800,PROD0404,1,11.63,10,10.47
ITEM17477,TXN05801,PROD0250,1,438.96,10,395.06
ITEM17478,TXN05802,PROD0147,2,23.44,15,39.85
ITEM17479,TXN05802,PROD0155,2,308.5,10,555.3
ITEM17480,TXN05802,PROD0005,3,948.88,5,2704.31
ITEM17481,TXN05803,PROD0447,1,758.49,0,758.49
ITEM17482,TXN05803,PROD0379,1,907.06,5,861.71
ITEM17483,TXN05803,PROD0085,2,223.01,0,446.02
ITEM17484,TXN05803,PROD0159,2,755.69,5,1435.81
ITEM17485,TXN05803,PROD0001,2,676.71,0,1353.42
ITEM17486,TXN05804,PROD0498,2,236.93,15,402.78
ITEM17487,TXN05804,PROD0406,2,736.68,0,1473.36
ITEM17488,TXN05804,PROD0408,3,213.12,5,607.39
ITEM17489,TXN05804,PROD0444,3,767.83,15,1957.97
ITEM17490,TXN05804,PROD0322,1,906.19,10,815.57
ITEM17491,TXN05805,PROD0201,1,289.28,5,274.82
ITEM17492,TXN05805,PROD0021,3,208.72,15,532.24
ITEM17493,TXN05806,PROD0443,1,665.78,15,565.91
ITEM17494,TXN05806,PROD0483,1,278.51,5,264.58
ITEM17495,TXN05806,PROD0171,2,232.02,15,394.43
ITEM17496,TXN05807,PROD0349,3,904.34,15,2306.07
ITEM17497,TXN05808,PROD0482,1,478.95,15,407.11
ITEM17498,TXN05808,PROD0119,3,218.94,15,558.3
ITEM17499,TXN05808,PROD0160,3,988.58,0,2965.74
ITEM17500,TXN05808,PROD0101,1,142.54,15,121.16
ITEM17501,TXN05808,PROD0150,3,205.02,5,584.31
ITEM17502,TXN05809,PROD0497,1,654.03,10,588.63
ITEM17503,TXN05809,PROD0061,2,38.73,0,77.46
ITEM17504,TXN05809,PROD0246,3,72.76,10,196.45
ITEM17505,TXN05810,PROD0316,3,107.12,15,273.16
ITEM17506,TXN05810,PROD0095,3,455.9,10,1230.93
ITEM17507,TXN05810,PROD0330,2,244.22,0,488.44
ITEM17508,TXN05810,PROD0277,2,592.97,15,1008.05
ITEM17509,TXN05811,PROD0424,2,383.56,15,652.05
ITEM17510,TXN05811,PROD0431,1,308.25,15,262.01
ITEM17511,TXN05811,PROD0335,1,785.86,5,746.57
ITEM17512,TXN05811,PROD0272,3,803.03,0,2409.09
ITEM17513,TXN05812,PROD0028,1,442.45,15,376.08
ITEM17514,TXN05812,PROD0089,1,825.83,15,701.96
ITEM17515,TXN05812,PROD0374,3,882.08,15,2249.3
ITEM17516,TXN05812,PROD0005,1,948.88,10,853.99
ITEM17517,TXN05812,PROD0321,3,592.07,0,1776.21
ITEM17518,TXN05813,PROD0149,2,723.11,0,1446.22
ITEM17519,TXN05813,PROD0033,2,35.01,15,59.52
ITEM17520,TXN05813,PROD0062,3,745.22,10,2012.09
ITEM17521,TXN05813,PROD0287,1,566.71,10,510.04
ITEM17522,TXN05813,PROD0492,2,198.97,0,397.94
ITEM17523,TXN05814,PROD0182,2,230.58,15,391.99
ITEM17524,TXN05814,PROD0237,2,370.55,15,629.94
ITEM17525,TXN05815,PROD0413,1,403.25,0,403.25
ITEM17526,TXN05815,PROD0090,1,118.13,10,106.32
ITEM17527,TXN05815,PROD0178,3,70.42,5,200.7
ITEM17528,TXN05815,PROD0072,2,725.32,0,1450.64
ITEM17529,TXN05816,PROD0356,3,417.52,5,1189.93
ITEM17530,TXN05817,PROD0141,2,98.84,15,168.03
ITEM17531,TXN05818,PROD0241,3,781.5,5,2227.28
ITEM17532,TXN05818,PROD0471,1,834.81,0,834.81
ITEM17533,TXN05819,PROD0105,2,34.2,10,61.56
ITEM17534,TXN05819,PROD0001,2,676.71,0,1353.42
ITEM17535,TXN05819,PROD0068,3,985.71,5,2809.27
ITEM17536,TXN05820,PROD0269,2,584.49,10,1052.08
ITEM17537,TXN05820,PROD0417,1,430.73,10,387.66
ITEM17538,TXN05820,PROD0256,2,991.36,5,1883.58
ITEM17539,TXN05820,PROD0283,2,466.16,15,792.47
ITEM17540,TXN05821,PROD0128,1,412.11,10,370.9
ITEM17541,TXN05821,PROD0457,2,942.47,5,1790.69
ITEM17542,TXN05822,PROD0450,2,426.08,0,852.16
ITEM17543,TXN05822,PROD0251,2,349.16,0,698.32
ITEM17544,TXN05822,PROD0301,2,520.28,5,988.53
ITEM17545,TXN05822,PROD0452,1,826.46,10,743.81
ITEM17546,TXN05823,PROD0417,2,430.73,0,861.46
ITEM17547,TXN05823,PROD0376,1,384.31,10,345.88
ITEM17548,TXN05824,PROD0058,3,589.41,0,1768.23
ITEM17549,TXN05824,PROD0219,3,331.35,15,844.94
ITEM17550,TXN05825,PROD0492,1,198.97,10,179.07
ITEM17551,TXN05825,PROD0243,1,344.63,5,327.4
ITEM17552,TXN05825,PROD0342,2,712.32,0,1424.64
ITEM17553,TXN05825,PROD0203,2,175.72,5,333.87
ITEM17554,TXN05825,PROD0346,1,759.1,10,683.19
ITEM17555,TXN05826,PROD0418,3,571.24,5,1628.03
ITEM17556,TXN05826,PROD0241,2,781.5,0,1563.0
ITEM17557,TXN05826,PROD0152,1,218.83,10,196.95
ITEM17558,TXN05827,PROD0170,1,195.7,0,195.7
ITEM17559,TXN05827,PROD0436,3,787.64,0,2362.92
ITEM17560,TXN05827,PROD0438,3,560.9,15,1430.29
ITEM17561,TXN05827,PROD0451,3,184.57,15,470.65
ITEM17562,TXN05827,PROD0201,1,289.28,0,289.28
ITEM17563,TXN05828,PROD0371,2,112.46,10,202.43
ITEM17564,TXN05829,PROD0119,3,218.94,15,558.3
ITEM17565,TXN05829,PROD0203,2,175.72,5,333.87
ITEM17566,TXN05829,PROD0382,2,287.94,15,489.5
ITEM17567,TXN05829,PROD0279,3,977.81,5,2786.76
ITEM17568,TXN05830,PROD0059,2,565.34,15,961.08
ITEM17569,TXN05831,PROD0161,3,462.24,10,1248.05
ITEM17570,TXN05831,PROD0263,1,580.62,15,493.53
ITEM17571,TXN05831,PROD0046,1,76.91,10,69.22
ITEM17572,TXN05832,PROD0337,3,118.81,10,320.79
ITEM17573,TXN05832,PROD0412,3,298.81,15,761.97
ITEM17574,TXN05832,PROD0161,1,462.24,10,416.02
ITEM17575,TXN05833,PROD0156,2,111.61,10,200.9
ITEM17576,TXN05834,PROD0101,3,142.54,10,384.86
ITEM17577,TXN05835,PROD0417,1,430.73,15,366.12
ITEM17578,TXN05835,PROD0227,2,291.84,0,583.68
ITEM17579,TXN05835,PROD0229,1,155.75,10,140.18
ITEM17580,TXN05836,PROD0274,2,658.28,15,1119.08
ITEM17581,TXN05837,PROD0209,1,241.69,10,217.52
ITEM17582,TXN05837,PROD0066,2,941.11,15,1599.89
ITEM17583,TXN05837,PROD0273,2,518.72,15,881.82
ITEM17584,TXN05838,PROD0240,3,254.16,0,762.48
ITEM17585,TXN05838,PROD0196,1,865.4,5,822.13
ITEM17586,TXN05838,PROD0202,1,994.96,0,994.96
ITEM17587,TXN05838,PROD0107,1,712.19,15,605.36
ITEM17588,TXN05838,PROD0068,2,985.71,0,1971.42
ITEM17589,TXN05839,PROD0077,1,340.45,15,289.38
ITEM17590,TXN05840,PROD0499,1,642.02,0,642.02
ITEM17591,TXN05840,PROD0285,2,746.44,15,1268.95
ITEM17592,TXN05840,PROD0495,1,20.34,10,18.31
ITEM17593,TXN05840,PROD0451,3,184.57,5,526.02
ITEM17594,TXN05840,PROD0197,2,788.47,5,1498.09
ITEM17595,TXN05841,PROD0124,3,829.79,10,2240.43
ITEM17596,TXN05841,PROD0396,1,321.65,0,321.65
ITEM17597,TXN05842,PROD0001,3,676.71,10,1827.12
ITEM17598,TXN05842,PROD0045,1,48.51,5,46.08
ITEM17599,TXN05842,PROD0100,1,662.62,5,629.49
ITEM17600,TXN05842,PROD0317,1,683.32,10,614.99
ITEM17601,TXN05842,PROD0085,3,223.01,0,669.03
ITEM17602,TXN05843,PROD0469,2,458.89,0,917.78
ITEM17603,TXN05844,PROD0124,1,829.79,0,829.79
ITEM17604,TXN05844,PROD0433,2,891.71,10,1605.08
ITEM17605,TXN05844,PROD0454,1,945.44,0,945.44
ITEM17606,TXN05845,PROD0240,2,254.16,0,508.32
ITEM17607,TXN05846,PROD0088,2,468.3,15,796.11
ITEM17608,TXN05846,PROD0469,2,458.89,0,917.78
ITEM17609,TXN05846,PROD0141,2,98.84,0,197.68
ITEM17610,TXN05846,PROD0350,2,28.0,10,50.4
ITEM17611,TXN05847,PROD0021,2,208.72,10,375.7
ITEM17612,TXN05848,PROD0006,2,313.32,15,532.64
ITEM17613,TXN05848,PROD0440,3,533.04,5,1519.16
ITEM17614,TXN05848,PROD0295,1,909.25,15,772.86
ITEM17615,TXN05849,PROD0184,2,206.98,0,413.96
ITEM17616,TXN05849,PROD0387,1,130.42,0,130.42
ITEM17617,TXN05849,PROD0283,1,466.16,5,442.85
ITEM17618,TXN05849,PROD0472,1,618.74,0,618.74
ITEM17619,TXN05850,PROD0062,1,745.22,10,670.7
ITEM17620,TXN05850,PROD0454,3,945.44,15,2410.87
ITEM17621,TXN05850,PROD0323,2,528.15,5,1003.48
ITEM17622,TXN05850,PROD0458,1,132.81,0,132.81
ITEM17623,TXN05850,PROD0178,3,70.42,0,211.26
ITEM17624,TXN05851,PROD0130,2,747.39,5,1420.04
ITEM17625,TXN05851,PROD0416,1,690.86,5,656.32
ITEM17626,TXN05851,PROD0454,3,945.44,0,2836.32
ITEM17627,TXN05852,PROD0246,3,72.76,10,196.45
ITEM17628,TXN05852,PROD0324,2,352.91,5,670.53
ITEM17629,TXN05852,PROD0443,1,665.78,0,665.78
ITEM17630,TXN05853,PROD0396,2,321.65,5,611.13
ITEM17631,TXN05853,PROD0142,3,474.28,10,1280.56
ITEM17632,TXN05853,PROD0342,3,712.32,10,1923.26
ITEM17633,TXN05853,PROD0151,2,657.14,0,1314.28
ITEM17634,TXN05853,PROD0305,3,70.1,10,189.27
ITEM17635,TXN05854,PROD0418,2,571.24,5,1085.36
ITEM17636,TXN05855,PROD0188,3,346.51,10,935.58
ITEM17637,TXN05855,PROD0107,2,712.19,5,1353.16
ITEM17638,TXN05856,PROD0333,1,174.31,5,165.59
ITEM17639,TXN05856,PROD0460,1,300.07,5,285.07
ITEM17640,TXN05856,PROD0050,3,95.81,10,258.69
ITEM17641,TXN05856,PROD0043,1,680.55,5,646.52
ITEM17642,TXN05856,PROD0002,3,675.27,5,1924.52
ITEM17643,TXN05857,PROD0480,2,233.37,0,466.74
ITEM17644,TXN05858,PROD0275,3,607.77,0,1823.31
ITEM17645,TXN05858,PROD0375,3,608.3,15,1551.16
ITEM17646,TXN05858,PROD0164,3,518.71,15,1322.71
ITEM17647,TXN05858,PROD0183,1,353.58,5,335.9
ITEM17648,TXN05859,PROD0089,2,825.83,15,1403.91
ITEM17649,TXN05860,PROD0281,3,590.35,5,1682.5
ITEM17650,TXN05860,PROD0156,2,111.61,0,223.22
ITEM17651,TXN05860,PROD0436,1,787.64,15,669.49
ITEM17652,TXN05860,PROD0282,2,102.74,5,195.21
ITEM17653,TXN05861,PROD0184,1,206.98,10,186.28
ITEM17654,TXN05861,PROD0383,2,68.47,5,130.09
ITEM17655,TXN05861,PROD0474,3,416.08,5,1185.83
ITEM17656,TXN05861,PROD0050,3,95.81,15,244.32
ITEM17657,TXN05862,PROD0245,2,936.63,15,1592.27
ITEM17658,TXN05862,PROD0169,3,687.49,10,1856.22
ITEM17659,TXN05863,PROD0267,3,635.33,0,1905.99
ITEM17660,TXN05864,PROD0214,1,526.99,5,500.64
ITEM17661,TXN05864,PROD0465,3,232.14,10,626.78
ITEM17662,TXN05865,PROD0033,3,35.01,0,105.03
ITEM17663,TXN05865,PROD0469,3,458.89,0,1376.67
ITEM17664,TXN05865,PROD0093,3,402.61,15,1026.66
ITEM17665,TXN05865,PROD0206,2,108.86,5,206.83
ITEM17666,TXN05865,PROD0492,2,198.97,0,397.94
ITEM17667,TXN05866,PROD0202,2,994.96,5,1890.42
ITEM17668,TXN05866,PROD0206,1,108.86,15,92.53
ITEM17669,TXN05867,PROD0312,1,499.23,15,424.35
ITEM17670,TXN05867,PROD0014,3,614.87,15,1567.92
ITEM17671,TXN05867,PROD0478,3,753.51,10,2034.48
ITEM17672,TXN05867,PROD0413,2,403.25,5,766.17
ITEM17673,TXN05868,PROD0309,2,314.05,0,628.1
ITEM17674,TXN05868,PROD0412,2,298.81,0,597.62
ITEM17675,TXN05868,PROD0017,3,57.53,10,155.33
ITEM17676,TXN05868,PROD0289,1,513.58,10,462.22
ITEM17677,TXN05869,PROD0105,2,34.2,0,68.4
ITEM17678,TXN05870,PROD0323,2,528.15,15,897.85
ITEM17679,TXN05870,PROD0126,3,344.2,15,877.71
ITEM17680,TXN05870,PROD0322,3,906.19,15,2310.78
ITEM17681,TXN05871,PROD0341,3,379.92,5,1082.77
ITEM17682,TXN05872,PROD0450,3,426.08,0,1278.24
ITEM17683,TXN05872,PROD0055,3,334.48,0,1003.44
ITEM17684,TXN05872,PROD0183,1,353.58,0,353.58
ITEM17685,TXN05873,PROD0015,2,227.2,15,386.24
ITEM17686,TXN05873,PROD0066,3,941.11,10,2541.0
ITEM17687,TXN05874,PROD0444,2,767.83,15,1305.31
ITEM17688,TXN05874,PROD0335,1,785.86,10,707.27
ITEM17689,TXN05874,PROD0007,3,890.49,15,2270.75
ITEM17690,TXN05875,PROD0082,2,483.35,15,821.7
ITEM17691,TXN05875,PROD0483,1,278.51,0,278.51
ITEM17692,TXN05875,PROD0314,3,103.71,5,295.57
ITEM17693,TXN05875,PROD0351,1,113.58,15,96.54
ITEM17694,TXN05876,PROD0123,1,918.93,10,827.04
ITEM17695,TXN05876,PROD0093,1,402.61,0,402.61
ITEM17696,TXN05876,PROD0197,1,788.47,15,670.2
ITEM17697,TXN05876,PROD0411,2,949.57,10,1709.23
ITEM17698,TXN05877,PROD0237,2,370.55,15,629.94
ITEM17699,TXN05877,PROD0366,2,130.13,5,247.25
ITEM17700,TXN05877,PROD0002,2,675.27,0,1350.54
ITEM17701,TXN05878,PROD0198,1,474.07,0,474.07
ITEM17702,TXN05878,PROD0279,1,977.81,0,977.81
ITEM17703,TXN05878,PROD0111,2,369.53,0,739.06
ITEM17704,TXN05878,PROD0126,3,344.2,15,877.71
ITEM17705,TXN05878,PROD0181,3,632.59,0,1897.77
ITEM17706,TXN05879,PROD0369,1,113.81,0,113.81
ITEM17707,TXN05879,PROD0447,2,758.49,15,1289.43
ITEM17708,TXN05880,PROD0085,2,223.01,10,401.42
ITEM17709,TXN05880,PROD0203,2,175.72,0,351.44
ITEM17710,TXN05881,PROD0302,1,507.96,0,507.96
ITEM17711,TXN05881,PROD0177,2,852.02,0,1704.04
ITEM17712,TXN05881,PROD0028,3,442.45,10,1194.62
ITEM17713,TXN05881,PROD0070,2,205.06,15,348.6
ITEM17714,TXN05882,PROD0074,3,53.77,5,153.24
ITEM17715,TXN05883,PROD0342,1,712.32,10,641.09
ITEM17716,TXN05883,PROD0056,3,313.61,0,940.83
ITEM17717,TXN05883,PROD0095,3,455.9,0,1367.7
ITEM17718,TXN05883,PROD0026,1,170.2,5,161.69
ITEM17719,TXN05883,PROD0163,3,49.58,0,148.74
ITEM17720,TXN05884,PROD0037,3,875.76,5,2495.92
ITEM17721,TXN05884,PROD0154,1,289.31,15,245.91
ITEM17722,TXN05884,PROD0170,3,195.7,5,557.74
ITEM17723,TXN05884,PROD0453,1,888.1,0,888.1
ITEM17724,TXN05884,PROD0217,2,180.1,10,324.18
ITEM17725,TXN05885,PROD0001,1,676.71,15,575.2
ITEM17726,TXN05885,PROD0245,3,936.63,15,2388.41
ITEM17727,TXN05885,PROD0011,3,832.8,0,2498.4
ITEM17728,TXN05886,PROD0107,2,712.19,10,1281.94
ITEM17729,TXN05886,PROD0090,1,118.13,10,106.32
ITEM17730,TXN05886,PROD0244,3,26.78,0,80.34
ITEM17731,TXN05886,PROD0039,3,642.74,10,1735.4
ITEM17732,TXN05886,PROD0036,3,647.29,15,1650.59
ITEM17733,TXN05887,PROD0055,1,334.48,15,284.31
ITEM17734,TXN05887,PROD0459,3,647.25,5,1844.66
ITEM17735,TXN05888,PROD0423,2,342.61,5,650.96
ITEM17736,TXN05888,PROD0377,3,258.11,0,774.33
ITEM17737,TXN05888,PROD0153,1,399.91,15,339.92
ITEM17738,TXN05888,PROD0137,1,11.72,15,9.96
ITEM17739,TXN05889,PROD0322,3,906.19,15,2310.78
ITEM17740,TXN05890,PROD0211,2,324.96,5,617.42
ITEM17741,TXN05890,PROD0221,3,497.78,15,1269.34
ITEM17742,TXN05891,PROD0169,1,687.49,10,618.74
ITEM17743,TXN05892,PROD0166,1,438.69,15,372.89
ITEM17744,TXN05892,PROD0146,1,704.7,0,704.7
ITEM17745,TXN05892,PROD0235,2,987.89,5,1876.99
ITEM17746,TXN05892,PROD0332,2,921.03,10,1657.85
ITEM17747,TXN05893,PROD0458,1,132.81,10,119.53
ITEM17748,TXN05893,PROD0153,1,399.91,10,359.92
ITEM17749,TXN05893,PROD0005,1,948.88,0,948.88
ITEM17750,TXN05894,PROD0464,2,417.14,0,834.28
ITEM17751,TXN05894,PROD0415,1,297.62,5,282.74
ITEM17752,TXN05894,PROD0114,3,932.18,0,2796.54
ITEM17753,TXN05894,PROD0293,1,813.28,15,691.29
ITEM17754,TXN05895,PROD0222,2,620.13,0,1240.26
ITEM17755,TXN05896,PROD0123,1,918.93,15,781.09
ITEM17756,TXN05896,PROD0391,1,862.14,15,732.82
ITEM17757,TXN05897,PROD0339,1,853.87,0,853.87
ITEM17758,TXN05897,PROD0295,2,909.25,15,1545.72
ITEM17759,TXN05897,PROD0187,2,664.64,5,1262.82
ITEM17760,TXN05897,PROD0424,2,383.56,5,728.76
ITEM17761,TXN05897,PROD0299,3,356.54,15,909.18
ITEM17762,TXN05898,PROD0389,2,837.94,10,1508.29
ITEM17763,TXN05898,PROD0285,2,746.44,0,1492.88
ITEM17764,TXN05898,PROD0146,2,704.7,0,1409.4
ITEM17765,TXN05899,PROD0370,1,945.71,0,945.71
ITEM17766,TXN05899,PROD0367,3,173.47,5,494.39
ITEM17767,TXN05899,PROD0277,1,592.97,0,592.97
ITEM17768,TXN05899,PROD0212,2,869.86,10,1565.75
ITEM17769,TXN05900,PROD0192,1,458.04,15,389.33
ITEM17770,TXN05900,PROD0088,1,468.3,15,398.06
ITEM17771,TXN05901,PROD0366,1,130.13,10,117.12
ITEM17772,TXN05901,PROD0288,3,448.8,15,1144.44
ITEM17773,TXN05901,PROD0299,1,356.54,5,338.71
ITEM17774,TXN05901,PROD0130,3,747.39,15,1905.84
ITEM17775,TXN05901,PROD0165,2,41.35,10,74.43
ITEM17776,TXN05902,PROD0212,2,869.86,15,1478.76
ITEM17777,TXN05902,PROD0247,1,897.59,5,852.71
ITEM17778,TXN05902,PROD0351,1,113.58,10,102.22
ITEM17779,TXN05903,PROD0079,3,778.86,15,1986.09
ITEM17780,TXN05904,PROD0040,1,688.9,5,654.45
ITEM17781,TXN05904,PROD0194,2,310.28,15,527.48
ITEM17782,TXN05905,PROD0190,1,958.58,15,814.79
ITEM17783,TXN05905,PROD0031,3,968.16,5,2759.26
ITEM17784,TXN05905,PROD0344,1,677.33,0,677.33
ITEM17785,TXN05905,PROD0266,1,344.93,15,293.19
ITEM17786,TXN05906,PROD0079,1,778.86,5,739.92
ITEM17787,TXN05907,PROD0145,3,196.61,5,560.34
ITEM17788,TXN05908,PROD0127,1,272.46,0,272.46
ITEM17789,TXN05908,PROD0156,1,111.61,0,111.61
ITEM17790,TXN05908,PROD0279,1,977.81,5,928.92
ITEM17791,TXN05909,PROD0112,3,370.36,10,999.97
ITEM17792,TXN05909,PROD0294,1,858.64,5,815.71
ITEM17793,TXN05910,PROD0005,2,948.88,5,1802.87
ITEM17794,TXN05910,PROD0094,3,802.82,10,2167.61
ITEM17795,TXN05911,PROD0092,2,671.33,5,1275.53
ITEM17796,TXN05911,PROD0373,3,335.8,10,906.66
ITEM17797,TXN05911,PROD0276,1,384.06,5,364.86
ITEM17798,TXN05911,PROD0258,1,831.68,5,790.1
ITEM17799,TXN05912,PROD0366,1,130.13,0,130.13
ITEM17800,TXN05912,PROD0048,2,773.64,5,1469.92
ITEM17801,TXN05912,PROD0313,3,965.43,15,2461.85
ITEM17802,TXN05913,PROD0056,1,313.61,10,282.25
ITEM17803,TXN05913,PROD0104,1,253.34,5,240.67
ITEM17804,TXN05913,PROD0084,2,566.55,5,1076.44
ITEM17805,TXN05914,PROD0038,2,961.65,10,1730.97
ITEM17806,TXN05914,PROD0110,1,68.31,15,58.06
ITEM17807,TXN05914,PROD0027,3,762.77,15,1945.06
ITEM17808,TXN05914,PROD0274,3,658.28,5,1876.1
ITEM17809,TXN05915,PROD0494,3,624.18,10,1685.29
ITEM17810,TXN05916,PROD0404,1,11.63,0,11.63
ITEM17811,TXN05917,PROD0216,1,132.87,0,132.87
ITEM17812,TXN05917,PROD0184,1,206.98,15,175.93
ITEM17813,TXN05917,PROD0190,1,958.58,0,958.58
ITEM17814,TXN05917,PROD0213,3,375.89,5,1071.29
ITEM17815,TXN05918,PROD0234,3,969.77,5,2763.84
ITEM17816,TXN05919,PROD0477,1,720.36,5,684.34
ITEM17817,TXN05920,PROD0193,1,539.36,5,512.39
ITEM17818,TXN05920,PROD0016,2,504.87,5,959.25
ITEM17819,TXN05920,PROD0264,1,869.86,10,782.87
ITEM17820,TXN05921,PROD0232,3,996.07,0,2988.21
ITEM17821,TXN05921,PROD0102,1,26.35,10,23.72
ITEM17822,TXN05922,PROD0143,1,975.73,0,975.73
ITEM17823,TXN05922,PROD0431,3,308.25,15,786.04
ITEM17824,TXN05922,PROD0013,2,905.45,0,1810.9
ITEM17825,TXN05923,PROD0197,1,788.47,10,709.62
ITEM17826,TXN05923,PROD0296,2,526.13,15,894.42
ITEM17827,TXN05923,PROD0451,3,184.57,15,470.65
ITEM17828,TXN05924,PROD0286,1,952.3,5,904.68
ITEM17829,TXN05924,PROD0419,2,941.37,5,1788.6
ITEM17830,TXN05925,PROD0385,3,319.77,0,959.31
ITEM17831,TXN05926,PROD0364,1,544.4,10,489.96
ITEM17832,TXN05926,PROD0093,3,402.61,15,1026.66
ITEM17833,TXN05927,PROD0331,3,933.46,10,2520.34
ITEM17834,TXN05928,PROD0305,1,70.1,15,59.58
ITEM17835,TXN05928,PROD0484,2,324.55,10,584.19
ITEM17836,TXN05928,PROD0291,2,271.95,0,543.9
ITEM17837,TXN05929,PROD0424,2,383.56,15,652.05
ITEM17838,TXN05929,PROD0442,1,778.08,10,700.27
ITEM17839,TXN05929,PROD0166,3,438.69,0,1316.07
ITEM17840,TXN05930,PROD0160,3,988.58,15,2520.88
ITEM17841,TXN05930,PROD0144,1,200.83,15,170.71
ITEM17842,TXN05930,PROD0017,1,57.53,15,48.9
ITEM17843,TXN05931,PROD0132,2,881.5,15,1498.55
ITEM17844,TXN05931,PROD0413,1,403.25,0,403.25
ITEM17845,TXN05931,PROD0486,3,763.68,10,2061.94
ITEM17846,TXN05932,PROD0117,3,903.74,0,2711.22
ITEM17847,TXN05932,PROD0025,1,440.33,15,374.28
ITEM17848,TXN05932,PROD0222,3,620.13,15,1581.33
ITEM17849,TXN05933,PROD0211,2,324.96,0,649.92
ITEM17850,TXN05933,PROD0115,2,941.17,5,1788.22
ITEM17851,TXN05933,PROD0059,3,565.34,5,1611.22
ITEM17852,TXN05934,PROD0452,3,826.46,10,2231.44
ITEM17853,TXN05934,PROD0038,1,961.65,5,913.57
ITEM17854,TXN05934,PROD0328,3,979.89,15,2498.72
ITEM17855,TXN05935,PROD0365,2,177.53,5,337.31
ITEM17856,TXN05935,PROD0329,3,137.43,15,350.45
ITEM17857,TXN05935,PROD0223,2,757.35,0,1514.7
ITEM17858,TXN05935,PROD0236,1,394.5,0,394.5
ITEM17859,TXN05936,PROD0207,2,714.14,10,1285.45
ITEM17860,TXN05936,PROD0431,2,308.25,0,616.5
ITEM17861,TXN05936,PROD0462,1,595.47,5,565.7
ITEM17862,TXN05936,PROD0378,3,904.99,0,2714.97
ITEM17863,TXN05937,PROD0475,1,16.9,10,15.21
ITEM17864,TXN05937,PROD0333,3,174.31,15,444.49
ITEM17865,TXN05937,PROD0104,2,253.34,0,506.68
ITEM17866,TXN05937,PROD0012,3,669.95,10,1808.87
ITEM17867,TXN05938,PROD0021,3,208.72,0,626.16
ITEM17868,TXN05938,PROD0256,2,991.36,10,1784.45
ITEM17869,TXN05939,PROD0232,3,996.07,10,2689.39
ITEM17870,TXN05939,PROD0285,2,746.44,0,1492.88
ITEM17871,TXN05940,PROD0325,2,321.42,0,642.84
ITEM17872,TXN05940,PROD0367,2,173.47,0,346.94
ITEM17873,TXN05941,PROD0143,3,975.73,5,2780.83
ITEM17874,TXN05941,PROD0165,2,41.35,0,82.7
ITEM17875,TXN05941,PROD0074,1,53.77,15,45.7
ITEM17876,TXN05942,PROD0134,2,164.37,15,279.43
ITEM17877,TXN05942,PROD0242,3,292.65,15,746.26
ITEM17878,TXN05943,PROD0397,1,742.04,5,704.94
ITEM17879,TXN05943,PROD0048,2,773.64,0,1547.28
ITEM17880,TXN05943,PROD0049,2,647.37,15,1100.53
ITEM17881,TXN05943,PROD0144,2,200.83,15,341.41
ITEM17882,TXN05944,PROD0142,2,474.28,10,853.7
ITEM17883,TXN05945,PROD0189,2,743.08,0,1486.16
ITEM17884,TXN05945,PROD0266,1,344.93,0,344.93
ITEM17885,TXN05945,PROD0270,3,747.82,5,2131.29
ITEM17886,TXN05945,PROD0340,1,276.2,10,248.58
ITEM17887,TXN05945,PROD0297,1,514.57,5,488.84
ITEM17888,TXN05946,PROD0237,1,370.55,0,370.55
ITEM17889,TXN05946,PROD0448,1,646.64,10,581.98
ITEM17890,TXN05946,PROD0209,3,241.69,15,616.31
ITEM17891,TXN05946,PROD0498,1,236.93,10,213.24
ITEM17892,TXN05947,PROD0086,3,985.11,5,2807.56
ITEM17893,TXN05947,PROD0220,3,362.33,5,1032.64
ITEM17894,TXN05947,PROD0471,2,834.81,0,1669.62
ITEM17895,TXN05947,PROD0318,2,998.36,5,1896.88
ITEM17896,TXN05947,PROD0405,1,480.55,10,432.5
ITEM17897,TXN05948,PROD0470,1,710.9,15,604.26
ITEM17898,TXN05949,PROD0463,3,556.92,15,1420.15
ITEM17899,TXN05949,PROD0311,3,767.73,15,1957.71
ITEM17900,TXN05949,PROD0084,3,566.55,0,1699.65
ITEM17901,TXN05949,PROD0199,2,179.46,5,340.97
ITEM17902,TXN05949,PROD0115,2,941.17,5,1788.22
ITEM17903,TXN05950,PROD0337,1,118.81,5,112.87
ITEM17904,TXN05950,PROD0446,1,839.99,10,755.99
ITEM17905,TXN05950,PROD0377,3,258.11,10,696.9
ITEM17906,TXN05950,PROD0096,3,582.62,10,1573.07
ITEM17907,TXN05950,PROD0428,3,12.17,0,36.51
ITEM17908,TXN05951,PROD0100,3,662.62,10,1789.07
ITEM17909,TXN05952,PROD0448,2,646.64,0,1293.28
